SKU Pai,SKU Variação,Nome do Produto,Nome da Variação,Valor da Variação,Categoria (referência interna),Descrição do Produto,Marca,Preço (R$),Preço Original em Ienes (referência),Estoque,Peso(kg),Comprimento(cm),Largura(cm),Altura(cm),Dias de Preparação,Imagem de Capa,Imagem 2,Imagem 3,Imagem 4,Imagem 5,Imagem 6,Imagem 7,Imagem 8,Observações
JE-COS-0046,JE-COS-0046,Hatomugi Cleansing & Facial Wash 130g,,Padrão,Cosméticos,"Espuma de limpeza facial com extrato de Hatomugi (lágrima-de-Jó), que remove impurezas, oleosidade e resíduos de maquiagem leve sem ressecar a pele. Deixa a pele limpa, fresca e hidratada.  ✔ Limpeza suave e eficaz ✔ Remove impurezas e excesso de oleosidade ✔ Com extrato de Hatomugi hidratante ✔ Mantém a pele macia e confortável ✔ Ideal para uso diário  Pele limpa, fresca e hidratada após cada lavagem.",Sem Marca,45.59,1400,999,0.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781775015/nikkeybox/products/hatomugi-w-cleansing-foam-sabonete-facia-rbl1/iczuopvisobwp2cz3tb6.jpg","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781775017/nikkeybox/products/hatomugi-w-cleansing-foam-sabonete-facia-rbl1/ipubbsfrt00da9bbzluo.jpg",,,,,,,
JE-COS-0182,JE-COS-0182,&honey Melty Shampoo (refil) 350ml,,Padrão,Cosméticos,"Shampoo desenvolvido para cabelos secos, ressecados, ondulados ou com frizz. Sua fórmula enriquecida com mel, óleos botânicos e ácido hialurônico limpa delicadamente enquanto hidrata profundamente, deixando os fios mais macios, brilhantes e disciplinados.  ✨ Benefícios:  * Hidratação intensa e duradoura. * Reduz o frizz e ajuda a controlar os fios rebeldes. * Proporciona maciez e brilho. * Limpa sem ressecar os cabelos. * Fragrância floral adocicada e delicada.",Sem Marca,71.55,2200,999,0.500,,,,3,,,,,,,,,"IMAGEM LOCAL (base64) — precisa subir a foto manualmente, URL não disponível"
JE-COS-0183,JE-COS-0183,&honey Melty Moist Repair Condicionador – Refil 350 ml,,Padrão,Cosméticos,"Condicionador hidratante desenvolvido para cabelos secos, ressecados, ondulados ou com frizz. Sua fórmula enriquecida com mel, óleos botânicos e ácido hialurônico hidrata profundamente, desembaraça os fios e ajuda a controlar o frizz, deixando o cabelo mais macio, alinhado e com brilho natural.  ✨ Benefícios:  * Hidratação intensa e nutrição dos fios. * Controla o frizz e reduz o ressecamento. * Facilita o desembaraço. * Deixa os cabelos macios, sedosos e brilhantes. * Fragrância floral adocicada e delicada.",Sem Marca,71.55,2200,999,0.500,,,,3,,,,,,,,,"IMAGEM LOCAL (base64) — precisa subir a foto manualmente, URL não disponível"
JE-COS-0047,JE-COS-0047,&honey Melty Moist Repair Refil (Shampoo + Tratamento),,Padrão,Cosméticos,"Refil do shampoo e tratamento &honey Melty, desenvolvido para cabelos secos, ondulados ou com frizz. Sua fórmula rica em mel proporciona hidratação intensa, ajudando a deixar os fios mais macios, alinhados e brilhantes.  ✔ Hidratação profunda com mel ✔ Controle do frizz e dos fios rebeldes ✔ Cabelos mais macios e sedosos ✔ Ajuda a reparar o ressecamento ✔ Refil econômico e sustentável  Cabelos hidratados, alinhados e com brilho natural todos os dias.",Sem Marca,175.39,5400,999,1.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781775740/nikkeybox/products/honey-melty-moist-repair-shampoo-treatme-0lch/rhrkujguyt62wxvaszz5.jpg",,,,,,,,
JE-COS-0181,JE-COS-0181,&honey Melty Moist Repair Shampoo + Treatment ,,Padrão,Cosméticos,"Kit japonês desenvolvido especialmente para cabelos secos, com frizz, ondulados ou quimicamente tratados. Sua fórmula rica em mel, óleos botânicos e ácido hialurônico hidrata profundamente, controla o frizz e deixa os fios mais macios, alinhados e brilhantes.  Benefícios: 🍯 Hidratação intensa da raiz às pontas. ✨ Reduz o frizz e controla o volume. 💗 Deixa os cabelos macios, sedosos e com brilho natural. 🌸 Ajuda a reparar fios ressecados e danificados. 💧 Mantém a umidade natural dos cabelos por mais tempo. 🌺 Fragrância floral adocicada, suave e duradoura.  Indicado para: ✔️ Cabelos secos e ressecados. ✔️ Cabelos ondulados e cacheados. ✔️ Fios com química, coloração ou tendência ao frizz.  Modo de uso: Aplique o shampoo nos cabelos molhados, massageie suavemente e enxágue. Em seguida, utilize o tratamento no comprimento e pontas, deixe agir por alguns minutos e enxágue bem para um resultado ainda mais hidratante e disciplinado.",Sem Marca,282.47,8700,999,1.500,,,,3,,,,,,,,,"IMAGEM LOCAL (base64) — precisa subir a foto manualmente, URL não disponível"
JE-COS-0048,JE-COS-0048,Kit &honey Melty Moist Repair (Shampoo + Tratamento + Óleo Capilar),,Padrão,Cosméticos,"Kit completo para cabelos secos, ressecados e com frizz. Enriquecido com mel e óleos nutritivos, ajuda a hidratar profundamente, restaurar a maciez e deixar os fios mais alinhados, brilhantes e perfumados.  ✔ Hidratação intensa com mel ✔ Controle do frizz e dos fios rebeldes ✔ Mais brilho, maciez e sedosidade ✔ Ajuda a reparar danos e pontas ressecadas ✔ Shampoo, tratamento e óleo capilar  Cabelos hidratados, alinhados e com brilho saudável desde a primeira aplicação.",Sem Marca,305.18,9400,999,2.000,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781775349/nikkeybox/products/honey-melty-moist-repair-shampoo-treatme-mmfi/etrfvbazs5tjdfrtqmkx.jpg",,,,,,,,
JE-COS-0049,JE-COS-0049,honey Milky Precious EX Repair Hair Oil,,Padrão,Cosméticos,"Óleo capilar reparador enriquecido com mel e ingredientes nutritivos que ajudam a recuperar fios danificados, controlar o frizz e proporcionar brilho intenso. Sua fórmula leve deixa os cabelos macios, sedosos e protegidos sem pesar.  ✔ Nutrição e reparação dos fios ✔ Controle do frizz e pontas ressecadas ✔ Brilho intenso e toque sedoso ✔ Textura leve, sem pesar os cabelos ✔ Ideal para cabelos secos e danificados  Cabelos mais hidratados, alinhados e com brilho saudável.",Sem Marca,110.49,3400,999,1.000,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781776274/nikkeybox/products/honey-milky-precious-ex-repair-hair-oil-ew9x/fp4fbcyubcy0bek1of1j.jpg","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781776276/nikkeybox/products/honey-milky-precious-ex-repair-hair-oil-ew9x/qyvhtffnbbiqsbvl2iyw.jpg",,,,,,,
JE-COS-0050,JE-COS-0050,&honey Milky Precious EX Repair Hair Pack,,Padrão,Cosméticos,"Máscara capilar de tratamento intensivo com mel e ingredientes nutritivos que ajudam a reparar danos profundos, reduzir o frizz e devolver maciez aos fios. Ideal para cabelos secos, ressecados ou quimicamente tratados.  ✔ Hidratação intensa e reparação profunda ✔ Reduz o frizz e as pontas duplas ✔ Deixa os cabelos mais macios e brilhantes ✔ Fórmula rica em mel e óleos nutritivos ✔ Ideal para uso semanal  Tratamento poderoso para cabelos mais saudáveis, sedosos e cheios de brilho.",Sem Marca,78.04,2400,999,0.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781776538/nikkeybox/products/honey-milky-precious-ex-repair-hair-pack-9zgz/oc32opcd0aqe3xco3nre.jpg","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781776540/nikkeybox/products/honey-milky-precious-ex-repair-hair-pack-9zgz/tya0zpwalwvmtpj7e0d0.jpg",,,,,,,
JE-COS-0051,JE-COS-0051,Kit &honey Milky Precious EX Repair (Shampoo + Tratamento),,Padrão,Cosméticos,"Kit capilar enriquecido com mel, leite e ingredientes nutritivos que ajudam a reparar os fios danificados, proporcionando hidratação intensa, maciez e brilho. Ideal para cabelos secos, ressecados ou quimicamente tratados.  ✔ Hidratação profunda e reparação dos fios ✔ Ajuda a reduzir o frizz ✔ Mais maciez, brilho e sedosidade ✔ Fórmula enriquecida com mel e leite ✔ Ideal para cabelos danificados e ressecados  Cabelos mais fortes, hidratados e com brilho saudável todos os dias.",Sem Marca,246.77,7600,999,2.000,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781776089/nikkeybox/products/honey-milky-precious-ex-repair-kit-shamp-zerl/fqtz1jjse7iejpsqffoe.jpg",,,,,,,,
JE-COS-0052,JE-COS-0052,Kit &honey Milky Precious EX Repair (Shampoo + Tratamento + Óleo Capilar),,Padrão,Cosméticos,"Kit completo para cuidados intensivos dos cabelos, enriquecido com mel e ingredientes nutritivos que ajudam a reparar danos, hidratar profundamente e controlar o frizz. Deixa os fios mais macios, brilhantes e saudáveis desde a primeira aplicação.  ✔ Hidratação intensa e reparação dos fios ✔ Reduz o frizz e as pontas ressecadas ✔ Proporciona brilho e maciez duradouros ✔ Fórmula rica em mel e óleos nutritivos ✔ Ideal para cabelos secos e danificados  Cuidado completo para cabelos mais fortes, sedosos e radiantes.",Sem Marca,321.41,9900,999,2.000,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1783949669/nikkeybox/products/honey-milky-precious-ex-repair-shampoo-t-71h9/rtkvlyofrejlidbdzzwp.jpg","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781776871/nikkeybox/products/honey-milky-precious-ex-repair-shampoo-t-71h9/oh0o5dfpalmyh0hp5be5.jpg",,,,,,,
JE-COS-0053,JE-COS-0053,&honey Milky Precious EX Repair Refil (Shampoo + Tratamento),,Padrão,Cosméticos,"Refil econômico do shampoo e tratamento &honey Milky, desenvolvido para hidratar profundamente e reparar cabelos secos e danificados. Sua fórmula rica em mel e ingredientes nutritivos ajuda a reduzir o frizz, restaurar a maciez e devolver o brilho natural aos fios.  ✔ Hidratação intensa e duradoura ✔ Repara danos e ressecamento ✔ Controla o frizz e melhora a maciez ✔ Fórmula rica em mel e óleos nutritivos ✔ Refil prático e econômico  Cabelos mais saudáveis, sedosos e cheios de brilho todos os dias.",Sem Marca,181.88,5600,999,1.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781777489/nikkeybox/products/honey-milky-precious-ex-repair-shampoo-t-jf3i/b7nunajrcrm6qtufr8no.jpg",,,,,,,,
JE-COS-0054,JE-COS-0054, &honey Pixie Moist Silky Hair Oil,,Padrão,Cosméticos,"O &honey Pixie Hair Oil é um óleo capilar leve desenvolvido para hidratar, proteger e proporcionar brilho sem pesar os fios. Sua fórmula enriquecida com mel, ácido hialurônico e óleos botânicos ajuda a controlar o frizz e manter os cabelos macios e sedosos durante todo o dia.",Sem Marca,104.00,3200,999,0.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781705901/nikkeybox/products/honey-pixie-moist-silky-hair-oil-5es4/p8knyjxrvvhysmqotxts.webp",,,,,,,,
JE-COS-0055,JE-COS-0055,Kit &honey Pixie Moist Silky (Shampoo + Tratamento + Máscara Capilar),,Padrão,Cosméticos,"Kit completo para hidratação leve e cuidados diários dos cabelos. Com fórmula enriquecida com mel, ajuda a manter os fios macios, brilhantes e alinhados, sem pesar. A máscara potencializa a hidratação e proporciona um toque sedoso.  ✔ Hidratação leve e duradoura ✔ Cabelos macios e com brilho natural ✔ Ajuda a controlar o frizz ✔ Máscara de tratamento intensivo inclusa ✔ Ideal para cabelos finos ou sem volume  Rotina completa para fios leves, sedosos e cheios de movimento.",Sem Marca,272.73,8400,999,2.000,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781778520/nikkeybox/products/honey-pixie-moist-silky-hair-pack-3fpi/mlontc3ad9ewmlmjylta.jpg",,,,,,,,
JE-COS-0056,JE-COS-0056,Kit &honey Pixie Moist Silky (Shampoo + Tratamento),,Padrão,Cosméticos,"Kit desenvolvido para proporcionar hidratação leve, brilho e maciez sem pesar os fios. Sua fórmula enriquecida com mel ajuda a controlar o frizz e deixar os cabelos mais sedosos e alinhados.  ✔ Hidratação leve e equilibrada ✔ Cabelos macios e com brilho natural ✔ Ajuda a controlar o frizz ✔ Limpeza suave e tratamento nutritivo ✔ Ideal para cabelos finos ou sem volume  Fios mais leves, sedosos e com movimento natural todos os dias.",Sem Marca,201.35,6200,999,1.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781778116/nikkeybox/products/honey-pixie-moist-silky-shampoo-treatmen-vok9/yuc4jde038mipsonncna.jpg",,,,,,,,
JE-COS-0057,JE-COS-0057,&honey Pixie Moist Silky Refil (Shampoo + Tratamento),,Padrão,Cosméticos,"Refil econômico do shampoo e tratamento &honey Pixie, desenvolvido para proporcionar hidratação leve, brilho e maciez sem pesar os fios. Ideal para cabelos finos ou que buscam mais leveza e movimento.  ✔ Hidratação equilibrada e duradoura ✔ Cabelos leves, macios e sedosos ✔ Ajuda a controlar o frizz ✔ Fórmula enriquecida com mel e ingredientes nutritivos ✔ Refil prático e sustentável  Cabelos mais leves, alinhados e com brilho natural todos os dias.",Sem Marca,168.90,5200,999,1.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781778359/nikkeybox/products/honey-pixie-moist-silky-shampoo-treatmen-y3ly/dknbpsfoiulc5c4bnhpl.jpg",,,,,,,,
JE-DOC-0070,JE-DOC-0070,House Foods Hokkaido Corn Cream Stew 180g,,Padrão,Doces & Chás,"Desfrute do sabor tradicional do Cream Stew Japonês com um toque especial de milho doce. Produzido com leite 100% de Hokkaido, creme de leite e milho cuidadosamente selecionado, este molho proporciona uma textura cremosa e um sabor suave, levemente adocicado.  Perfeito para preparar um delicioso ensopado com frango, legumes, cogumelos ou frutos do mar, criando uma refeição prática, nutritiva e cheia de sabor.  Destaques  * 🇯🇵 Produto original do Japão * 🥛 Feito com leite 100% de Hokkaido * 🌽 Sabor cremoso com milho doce * 🍲 Ideal para preparar o tradicional Cream Stew japonês * 👨‍👩‍👧‍👦 Rende aproximadamente 10 porções * ⚡ Fácil e rápido de preparar  Conteúdo: 180g  Experimente o autêntico sabor da culinária japonesa e leve mais cremosidade e praticidade para suas refeições.",Sem Marca,26.12,800,999,0.500,,,,3,,,,,,,,,"IMAGEM LOCAL (base64) — precisa subir a foto manualmente, URL não disponível"
JE-DOC-0069,JE-DOC-0069,House Foods Hokkaido Stew Cream 180g,,Padrão,Doces & Chás,"Prepare um delicioso Cream Stew japonês, um dos pratos caseiros mais tradicionais do Japão. Esta versão da House Foods é feita com leite 100% de Hokkaido, creme de leite e queijo natural, proporcionando um molho cremoso, rico e com sabor suave.  Ideal para preparar um ensopado com frango, carne ou frutos do mar, acompanhado de batatas, cenouras, cebolas, brócolis, cogumelos e outros legumes.  Destaques  * 🇯🇵 Produto original do Japão * 🥛 Feito com leite 100% de Hokkaido * 🧀 Enriquecido com creme de leite e queijo natural * 🍲 Sabor cremoso e suave * 👨‍👩‍👧‍👦 Rende aproximadamente 10 porções * ⚡ Fácil e rápido de preparar  Conteúdo: 180g  Perfeito para quem deseja experimentar o autêntico sabor da culinária japonesa no conforto de casa.",Sem Marca,19.63,600,999,0.500,,,,3,,,,,,,,,"IMAGEM LOCAL (base64) — precisa subir a foto manualmente, URL não disponível"
JE-DOC-0018,JE-DOC-0018-small,House Cream Stew (Ensopado Cremoso Japonês) – 180g  Unidades ,Opção,1 unidade,Doces & Chás,"Prato pronto japonês de ensopado cremoso com legumes e pedaços de frango em um molho suave e saboroso. Prático e fácil de preparar, ideal para uma refeição rápida e reconfortante.  ✔ Sabor tradicional japonês ✔ Molho cremoso e suave ✔ Com legumes e frango ✔ Pronto para aquecer e consumir ✔ Porção individual de 180g  Uma refeição prática, deliciosa e perfeita para os dias mais frios.",Sem Marca,19.63,600,999,0.200,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781780936/nikkeybox/products/house-hotto-stew-cream-ensopado-cremoso--jxjc/uxnjfs3o3liam5fbwhnp.jpg","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781780939/nikkeybox/products/house-hotto-stew-cream-ensopado-cremoso--jxjc/uohu4if2fnvnzvyh5ech.jpg",,,,,,,
JE-DOC-0018,JE-DOC-0018-var-mr7xccbg,House Cream Stew (Ensopado Cremoso Japonês) – 180g  Unidades ,Opção,5 unidades,Doces & Chás,"Prato pronto japonês de ensopado cremoso com legumes e pedaços de frango em um molho suave e saboroso. Prático e fácil de preparar, ideal para uma refeição rápida e reconfortante.  ✔ Sabor tradicional japonês ✔ Molho cremoso e suave ✔ Com legumes e frango ✔ Pronto para aquecer e consumir ✔ Porção individual de 180g  Uma refeição prática, deliciosa e perfeita para os dias mais frios.",Sem Marca,91.02,2800,999,0.200,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781780936/nikkeybox/products/house-hotto-stew-cream-ensopado-cremoso--jxjc/uxnjfs3o3liam5fbwhnp.jpg","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781780939/nikkeybox/products/house-hotto-stew-cream-ensopado-cremoso--jxjc/uohu4if2fnvnzvyh5ech.jpg",,,,,,,
JE-DOC-0019,JE-DOC-0019,House Vermont Curry Médio – Maçã e Mel 280g  unidade ,,Padrão,Doces & Chás,"famoso curry japonês Vermont Curry da House Foods combina o sabor suave e encorpado das especiarias com a doçura natural da maçã e do mel, criando um prato equilibrado e irresistível para toda a família.  ✨ Destaques:  * Picância média (nível 3 de 5) * Receita especial com maçã e mel * Sabor suave, levemente adocicado e muito apreciado no Japão * Fácil de preparar com carne, legumes e arroz * Ideal para refeições em família * Um dos curries mais vendidos do Japão",Sem Marca,22.88,700,999,0.300,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781705908/nikkeybox/products/house-vermont-curry-medio-maca-e-mel-280-q0tc/ehebrgvrk2iaytkvbpek.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781705910/nikkeybox/products/house-vermont-curry-medio-maca-e-mel-280-q0tc/jiwhbjvmoaydodcpauha.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781705913/nikkeybox/products/house-vermont-curry-medio-maca-e-mel-280-q0tc/pqbxblg3wq1moo4gtqtl.webp",,,,,,
JE-DOC-0020,JE-DOC-0020,House Vermont Curry Suave – Maçã e Mel 280g unidade ,,Padrão,Doces & Chás,"tradicional Vermont Curry da House Foods em sua versão suave, preparado com a combinação especial de maçã e mel, proporcionando um sabor delicado, levemente adocicado e muito apreciado por crianças e adultos.  ✨ Destaques:  * Sabor suave (nível 1 de picância) * Receita enriquecida com maçã e mel * Textura cremosa e sabor equilibrado * Fácil de preparar com carne, legumes e arroz * Ideal para toda a família * Um dos curries japoneses mais populares  🍎🍯 Sabor característico: a doçura natural da maçã e do mel harmoniza perfeitamente com as especiarias do curry, criando uma refeição reconfortante e deliciosa.",Sem Marca,19.63,600,999,0.300,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781705912/nikkeybox/products/house-vermont-curry-suave-maca-e-mel-115-uhkq/ld4ct82xvpo6ixhf3rcz.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781705916/nikkeybox/products/house-vermont-curry-suave-maca-e-mel-115-uhkq/jr2pfhn1aucszlzbbjhy.webp",,,,,,,
